Código DANE,Municipio,Departamento,clasificacion,Recurso Natural,min agrupado,Periodo,Regalías causadas,Regalías causadas %
54001,Cucuta,Norte de Santander,Carbon metalúrgico (Ton),CARBON METALURGICO,Carbon metalúrgico (Ton),2019-2020,226579667.0,6.288037152761126e-06
54001,Cucuta,Norte de Santander,Carbon metalúrgico (Ton),CARBON METALURGICO,Carbon metalúrgico (Ton),2021-2022,107474242.17,2.9826243311135527e-06
54001,Cucuta,Norte de Santander,Carbon metalúrgico (Ton),CARBON METALURGICO,Carbon metalúrgico (Ton),2023-2024,1585656595.86,4.400512949067232e-05
54001,Cucuta,Norte de Santander,Carbon térmico (Ton),CARBON TERMICO,Carbon térmico (Ton),2012,13261838.05,3.6804242620897295e-07
54001,Cucuta,Norte de Santander,Carbon térmico (Ton),CARBON TERMICO,Carbon térmico (Ton),2013-2014,21932581.0,6.086728169829236e-07
54001,Cucuta,Norte de Santander,Carbon térmico (Ton),CARBON TERMICO,Carbon térmico (Ton),2017-2018,129577.0,3.5960198941563827e-09
54001,Cucuta,Norte de Santander,Carbon térmico (Ton),CARBON TERMICO,Carbon térmico (Ton),2021-2022,43695041.0,1.2126244372996657e-06
54001,Cucuta,Norte de Santander,Carbon térmico (Ton),CARBON TERMICO,Carbon térmico (Ton),2023-2024,183094704.46,5.081242811246158e-06
54001,Cucuta,Norte de Santander,Materiales Construcción (M3),ARENA DE RIO,Arenas (M3),2012,855010.87,2.3728255000809993e-08
54001,Cucuta,Norte de Santander,Materiales Construcción (M3),ARENA DE RIO,Arenas (M3),2013-2014,335473.9,9.310069058322302e-09
54001,Cucuta,Norte de Santander,Materiales Construcción (M3),ARENA DE RIO,Arenas (M3),2015-2016,292123.28,8.107002989930431e-09
54001,Cucuta,Norte de Santander,Materiales Construcción (M3),ARENAS,Arenas (M3),2015-2016,1524313.47,4.230273553987628e-08
54001,Cucuta,Norte de Santander,Materiales Construcción (M3),ARENAS,Arenas (M3),2017-2018,5789401.0,1.6066741143296153e-07
54001,Cucuta,Norte de Santander,Materiales Construcción (M3),ARENAS,Arenas (M3),2019-2020,1511242.0,4.193997620630729e-08
54001,Cucuta,Norte de Santander,Materiales Construcción (M3),ARENAS,Arenas (M3),2021-2022,623828.0,1.7312469794267407e-08
54001,Cucuta,Norte de Santander,Materiales Construcción (M3),ARENAS,Arenas (M3),2023-2024,1773716.81,4.92241750878597e-08
54001,Cucuta,Norte de Santander,Materiales Construcción (M3),GRAVA DE CANTERA,Gravas (M3),2013-2014,256727.33,7.124694861384741e-09
54001,Cucuta,Norte de Santander,Materiales Construcción (M3),GRAVA DE CANTERA,Gravas (M3),2015-2016,13691342.75,3.7996203729607687e-07
54001,Cucuta,Norte de Santander,Materiales Construcción (M3),GRAVAS,Gravas (M3),2012,1746259.0,4.8462166158729025e-08
54001,Cucuta,Norte de Santander,Materiales Construcción (M3),GRAVAS,Gravas (M3),2013-2014,12933962.0,3.589432126246377e-07
54001,Cucuta,Norte de Santander,Materiales Construcción (M3),GRAVAS,Gravas (M3),2015-2016,31785241.25,8.821037674553361e-07
54001,Cucuta,Norte de Santander,Materiales Construcción (M3),GRAVAS,Gravas (M3),2017-2018,72123270.05,2.0015644283430947e-06
54001,Cucuta,Norte de Santander,Materiales Construcción (M3),GRAVAS,Gravas (M3),2019-2020,113806652.0,3.158361319364797e-06
54001,Cucuta,Norte de Santander,Materiales Construcción (M3),GRAVAS,Gravas (M3),2021-2022,92992510.69999999,2.5807274322198403e-06
54001,Cucuta,Norte de Santander,Materiales Construcción (M3),GRAVAS,Gravas (M3),2023-2024,61157303.45,1.6972370087219088e-06
54001,Cucuta,Norte de Santander,Materiales Construcción (M3),GRAVAS DE RIO,Gravas (M3),2012,7239304.0,2.0090510818930734e-07
54001,Cucuta,Norte de Santander,Materiales Construcción (M3),GRAVAS DE RIO,Gravas (M3),2013-2014,30989699.96,8.600259117752167e-07
54001,Cucuta,Norte de Santander,Materiales Construcción (M3),GRAVAS DE RIO,Gravas (M3),2015-2016,12203012.96,3.3865792056312594e-07
54001,Cucuta,Norte de Santander,Materiales Construcción (M3),GRAVAs DE RIO,Gravas (M3),2015-2016,11017200.09,3.057492510363837e-07
54001,Cucuta,Norte de Santander,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2012,53991.0,1.49835781122728e-09
54001,Cucuta,Norte de Santander,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2013-2014,113689.0,3.1550962419777043e-09
54001,Cucuta,Norte de Santander,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2015-2016,20621.0,5.72273831292581e-10
54001,Cucuta,Norte de Santander,Otro Mineral No Metalico (Ton),ARCILLAS,Arcillas (Ton),2013-2014,7125162.99,1.9773746776933233e-07
54001,Cucuta,Norte de Santander,Otro Mineral No Metalico (Ton),ARCILLAS,Arcillas (Ton),2015-2016,13659559.39,3.790799857370569e-07
54001,Cucuta,Norte de Santander,Otro Mineral No Metalico (Ton),ARCILLAS,Arcillas (Ton),2017-2018,10685730.93,2.965503214913309e-07
54001,Cucuta,Norte de Santander,Otro Mineral No Metalico (Ton),ARCILLAS,Arcillas (Ton),2019-2020,80400.0,2.231260173411741e-09
54001,Cucuta,Norte de Santander,Otro Mineral No Metalico (Ton),ARCILLAS CAOLINITICA,Arcillas (Ton),2012,504000.0,1.3987004072133302e-08
54001,Cucuta,Norte de Santander,Otro Mineral No Metalico (Ton),ARCILLAS CAOLINITICA,Arcillas (Ton),2013-2014,591687.0,1.6420493012754638e-08
54001,Cucuta,Norte de Santander,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2012,753908.0,2.0922448940503715e-08
54001,Cucuta,Norte de Santander,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2013-2014,16279936.02,4.5180065755120956e-07
54001,Cucuta,Norte de Santander,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2015-2016,18194250.060000002,5.049266858703008e-07
54001,Cucuta,Norte de Santander,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2017-2018,24161505.0,6.705298984600578e-07
54001,Cucuta,Norte de Santander,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2019-2020,18216762.0,5.055514370537365e-07
54001,Cucuta,Norte de Santander,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2021-2022,38086184.0,1.0569674815476552e-06
54001,Cucuta,Norte de Santander,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2023-2024,19720900.0,5.47294263107408e-07
54001,Cucuta,Norte de Santander,Otro Mineral No Metalico (Ton),ARCILLAS FERRUGINOSAS,Arcillas (Ton),2012,1636816.76,4.5424925967174675e-08
54001,Cucuta,Norte de Santander,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2012,11817547.48,3.279604855662473e-07
54001,Cucuta,Norte de Santander,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2013-2014,22685549.45,6.295691915391495e-07
54001,Cucuta,Norte de Santander,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2015-2016,17119982.990000002,4.7511363451583907e-07
54001,Cucuta,Norte de Santander,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2017-2018,23491430.0,6.519339822822111e-07
54001,Cucuta,Norte de Santander,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2019-2020,19367388.0,5.374836008384636e-07
54001,Cucuta,Norte de Santander,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2021-2022,19867330.0,5.513579873262224e-07
54001,Cucuta,Norte de Santander,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2023-2024,10552904.0,2.9286410956514247e-07
54001,Cucuta,Norte de Santander,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2015-2016,230495.0,6.396695443663423e-09
54001,Cucuta,Norte de Santander,Otro Mineral No Metalico (Ton),FELDESPATOS,Otros Min no Met (Ton),2021-2022,22511812.0,6.247476311807526e-07
54001,Cucuta,Norte de Santander,Otro Mineral No Metalico (m3),ARENAS SILICEAS,Arenas (M3),2012,8999.44,2.4975238874388756e-10
54001,Cucuta,Norte de Santander,Otro Mineral No Metalico (m3),ARENAS SILICEAS,Arenas (M3),2013-2014,38324.82,1.0635901059598726e-09
54001,Cucuta,Norte de Santander,Otro Mineral No Metalico (m3),ARENAS SILICEAS,Arenas (M3),2021-2022,720509.0,1.9995560152795027e-08
54003,Abrego,Norte de Santander,Materiales Construcción (M3),ARENAS,Arenas (M3),2013-2014,39074.0,1.0843813434812234e-09
54003,Abrego,Norte de Santander,Materiales Construcción (M3),ARENAS,Arenas (M3),2015-2016,16196.0,4.494712657783154e-10
54003,Abrego,Norte de Santander,Materiales Construcción (M3),ARENAS,Arenas (M3),2017-2018,11180.0,3.102672728699411e-10
54003,Abrego,Norte de Santander,Materiales Construcción (M3),ARENAS,Arenas (M3),2019-2020,33753.0,9.36712992949832e-10
54003,Abrego,Norte de Santander,Materiales Construcción (M3),ARENAS,Arenas (M3),2021-2022,1691816.87,4.695128859125758e-08
54003,Abrego,Norte de Santander,Materiales Construcción (M3),GRAVA DE CANTERA,Gravas (M3),2015-2016,2650623.0300000003,7.356006967123079e-08
54003,Abrego,Norte de Santander,Materiales Construcción (M3),GRAVAS,Gravas (M3),2013-2014,40480.0,1.1234006445237224e-09
54003,Abrego,Norte de Santander,Materiales Construcción (M3),GRAVAS,Gravas (M3),2015-2016,1240625.9,3.44298403081231e-08
54003,Abrego,Norte de Santander,Materiales Construcción (M3),GRAVAS,Gravas (M3),2017-2018,8720574.97,2.4201332860463047e-07
54003,Abrego,Norte de Santander,Materiales Construcción (M3),GRAVAS,Gravas (M3),2019-2020,11809363.0,3.277333499410721e-07
54003,Abrego,Norte de Santander,Materiales Construcción (M3),GRAVAS,Gravas (M3),2021-2022,3849921.13,1.0684298119583738e-07
54003,Abrego,Norte de Santander,Materiales Construcción (M3),GRAVAS DE RIO,Gravas (M3),2012,1460572.98,4.053380995815054e-08
54003,Abrego,Norte de Santander,Materiales Construcción (M3),GRAVAS DE RIO,Gravas (M3),2013-2014,7752618.2,2.1515059986725148e-07
54051,Arboledas - Norte de Santander,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2012,121269993.75,3.3654839214460914e-06
54051,Arboledas - Norte de Santander,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2013-2014,171607325.36,4.762445155988541e-06
54051,Arboledas - Norte de Santander,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2015-2016,457136120.37,1.268643804986986e-05
54051,Arboledas - Norte de Santander,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2017-2018,392832713.14,1.0901890393564192e-05
54051,Arboledas - Norte de Santander,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2019-2020,531278047.79,1.4744024241813018e-05
54051,Arboledas - Norte de Santander,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2021-2022,734463510.16,2.0382825610002455e-05
54051,Arboledas - Norte de Santander,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2023-2024,716139432.72,1.9874295955694193e-05
54051,Arboledas - Norte de Santander,Norte de Santander,Carbon metalúrgico (Ton),CARBON METALURGICO,Carbon metalúrgico (Ton),2023-2024,25571234.16,7.096526911218139e-07
54051,Arboledas - Norte de Santander,Norte de Santander,Carbon térmico (Ton),CARBON TERMICO,Carbon térmico (Ton),2021-2022,4362149.0,1.2105832505208772e-07
54051,Arboledas - Norte de Santander,Norte de Santander,Carbon térmico (Ton),CARBON TERMICO,Carbon térmico (Ton),2023-2024,25037931.7,6.948524854081259e-07
54099,Bochalema,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2012,415948587.44000006,1.1543401956986856e-05
54099,Bochalema,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2013-2014,1001784967.25,2.7801528603824755e-05
54099,Bochalema,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2015-2016,1734886267.6599998,4.8146550179461434e-05
54099,Bochalema,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2017-2018,6273794486.9,0.00017411029570634474
54099,Bochalema,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2019-2020,6002669239.45,0.00016658602995209615
54099,Bochalema,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2021-2022,13740587999.51,0.00038132869107669116
54099,Bochalema,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2023-2024,7965600330.820001,0.00022106127830191612
54099,Bochalema,Norte de Santander,Carbon metalúrgico (Ton),CARBON METALURGICO,Carbon metalúrgico (Ton),2017-2018,91825188.26,2.5483319089623556e-06
54099,Bochalema,Norte de Santander,Carbon metalúrgico (Ton),CARBON METALURGICO,Carbon metalúrgico (Ton),2023-2024,857727733.61,2.3803653378541147e-05
54099,Bochalema,Norte de Santander,Carbon térmico (Ton),CARBON TERMICO,Carbon térmico (Ton),2023-2024,44359504.0,1.231064609297249e-06
54099,Bochalema,Norte de Santander,Materiales Construcción (M3),ARENA DE CANTERA,Arenas (M3),2013-2014,93034.25,2.58188578094815e-09
54099,Bochalema,Norte de Santander,Materiales Construcción (M3),ARENA DE RIO,Arenas (M3),2013-2014,38193.55,1.0599471019429105e-09
54099,Bochalema,Norte de Santander,Materiales Construcción (M3),ARENA DE RIO,Arenas (M3),2015-2016,66689.23,1.8507589912250681e-09
54099,Bochalema,Norte de Santander,Materiales Construcción (M3),ARENAS,Arenas (M3),2013-2014,6178.0,1.714518078524594e-10
54099,Bochalema,Norte de Santander,Materiales Construcción (M3),ARENAS,Arenas (M3),2015-2016,469354.96,1.3025535192055482e-08
54099,Bochalema,Norte de Santander,Materiales Construcción (M3),ARENAS,Arenas (M3),2017-2018,1340224.0,3.719388600311663e-08
54099,Bochalema,Norte de Santander,Materiales Construcción (M3),ARENAS,Arenas (M3),2019-2020,1537143.0,4.265878055645079e-08
54099,Bochalema,Norte de Santander,Materiales Construcción (M3),ARENAS,Arenas (M3),2021-2022,865870.49,2.402963109041678e-08
54099,Bochalema,Norte de Santander,Materiales Construcción (M3),GRAVA DE CANTERA,Gravas (M3),2015-2016,672577.64,1.866536942362263e-08
54099,Bochalema,Norte de Santander,Materiales Construcción (M3),GRAVAS,Gravas (M3),2012,98655.0,2.737872791143474e-09
54099,Bochalema,Norte de Santander,Materiales Construcción (M3),GRAVAS,Gravas (M3),2013-2014,1866604.0,5.180197966083395e-08
54099,Bochalema,Norte de Santander,Materiales Construcción (M3),GRAVAS,Gravas (M3),2015-2016,2089880.0,5.7998333472757825e-08
54099,Bochalema,Norte de Santander,Materiales Construcción (M3),GRAVAS,Gravas (M3),2017-2018,3349300.0,9.294974749761124e-08
54099,Bochalema,Norte de Santander,Materiales Construcción (M3),GRAVAS,Gravas (M3),2019-2020,2624423.0,7.283296664285773e-08
54099,Bochalema,Norte de Santander,Materiales Construcción (M3),GRAVAS,Gravas (M3),2021-2022,30375665.009999998,8.429852186282282e-07
54099,Bochalema,Norte de Santander,Materiales Construcción (M3),GRAVAS,Gravas (M3),2023-2024,17859976.09,4.956499172599869e-07
54099,Bochalema,Norte de Santander,Materiales Construcción (M3),GRAVAS DE RIO,Gravas (M3),2013-2014,1727843.8699999999,4.795110961448524e-08
54099,Bochalema,Norte de Santander,Materiales Construcción (M3),GRAVAS DE RIO,Gravas (M3),2015-2016,406629.0,1.1284764838983119e-08
54099,Bochalema,Norte de Santander,Materiales Construcción (M3),GRAVAs DE RIO,Gravas (M3),2015-2016,1415068.99,3.9270983582300713e-08
54099,Bochalema,Norte de Santander,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2013-2014,2617682.0,7.264589046339294e-08
54099,Bochalema,Norte de Santander,Otro Mineral No Metalico (m3),ARENAS SILICEAS,Arenas (M3),2012,428586.0,1.1894115331863736e-08
54099,Bochalema,Norte de Santander,Otro Mineral No Metalico (m3),ARENAS SILICEAS,Arenas (M3),2013-2014,507419.48,1.4081901454443972e-08
54099,Bochalema,Norte de Santander,Otro Mineral No Metalico (m3),ARENAS SILICEAS,Arenas (M3),2015-2016,308022.0,8.548224143465564e-09
54099,Bochalema,Norte de Santander,Otro Mineral No Metalico (m3),ARENAS SILICEAS,Arenas (M3),2017-2018,2573030.0,7.140670850738323e-08
54099,Bochalema,Norte de Santander,Otro Mineral No Metalico (m3),ARENAS SILICEAS,Arenas (M3),2019-2020,428503.0,1.1891811916510587e-08
54099,Bochalema,Norte de Santander,Otro Mineral No Metalico (m3),ARENAS SILICEAS,Arenas (M3),2021-2022,1158460.0,3.21495728916737e-08
54099,Bochalema,Norte de Santander,Otro Mineral No Metalico (m3),ARENAS SILICEAS,Arenas (M3),2023-2024,2391571.0,6.637085975356332e-08
54109,Bucarasica,Norte de Santander,Otro Mineral No Metalico (Ton),FELDESPATOS,Otros Min no Met (Ton),2012,3014138.0,8.364833428565819e-08
54109,Bucarasica,Norte de Santander,Otro Mineral No Metalico (Ton),FELDESPATOS,Otros Min no Met (Ton),2013-2014,35795481.01,9.933959100215084e-07
54109,Bucarasica,Norte de Santander,Otro Mineral No Metalico (Ton),FELDESPATOS,Otros Min no Met (Ton),2015-2016,40976731.0,1.1371859193645058e-06
54109,Bucarasica,Norte de Santander,Otro Mineral No Metalico (Ton),FELDESPATOS,Otros Min no Met (Ton),2017-2018,43025003.120000005,1.19402955127577e-06
54109,Bucarasica,Norte de Santander,Otro Mineral No Metalico (Ton),FELDESPATOS,Otros Min no Met (Ton),2019-2020,39552264.0,1.0976541222819274e-06
54109,Bucarasica,Norte de Santander,Otro Mineral No Metalico (Ton),FELDESPATOS,Otros Min no Met (Ton),2021-2022,48844904.0,1.355543395140794e-06
54109,Bucarasica,Norte de Santander,Otro Mineral No Metalico (Ton),FELDESPATOS,Otros Min no Met (Ton),2023-2024,23097880.0,6.410121857492983e-07
54125,Cacota,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2012,69207568.42,1.920647899430524e-06
54125,Cacota,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2013-2014,150656409.79000002,4.18101551036848e-06
54125,Cacota,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2015-2016,102360562.72,2.8407095388700323e-06
54125,Cacota,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2017-2018,57713370.11,1.6016609975101317e-06
54125,Cacota,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2019-2020,48332165.739999995,1.3413138869452413e-06
54125,Cacota,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2021-2022,9149705.0,2.5392254185281436e-07
54125,Cacota,Norte de Santander,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2019-2020,98143.0,2.7236637711336876e-09
54125,Cacota,Norte de Santander,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2021-2022,113070.0,3.1379177588018105e-09
54172,Chinacota,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2012,87501654.19,2.4283452251466864e-06
54172,Chinacota,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2013-2014,144625706.41,4.01365147716632e-06
54172,Chinacota,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2015-2016,165523498.13,4.5936068301151964e-06
54172,Chinacota,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2017-2018,640568278.9100001,1.777704588411427e-05
54172,Chinacota,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2019-2020,561190336.26,1.557414983831444e-05
54172,Chinacota,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2021-2022,929360597.52,2.5791608059508887e-05
54172,Chinacota,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2023-2024,362919230.88,1.0071731667011995e-05
54172,Chinacota,Norte de Santander,Carbon térmico (Ton),CARBON TERMICO,Carbon térmico (Ton),2023-2024,34117032.63,9.468156236605452e-07
54172,Chinacota,Norte de Santander,Materiales Construcción (M3),ARENA DE CANTERA,Arenas (M3),2013-2014,63236.67999999999,1.7549438505321238e-09
54172,Chinacota,Norte de Santander,Materiales Construcción (M3),ARENA DE CANTERA,Arenas (M3),2015-2016,73236.7,2.032464327638105e-09
54172,Chinacota,Norte de Santander,Materiales Construcción (M3),ARENA DE RIO,Arenas (M3),2013-2014,101326.39,2.8120091856042998e-09
54172,Chinacota,Norte de Santander,Materiales Construcción (M3),ARENA DE RIO,Arenas (M3),2015-2016,85269.0,2.366384623465743e-09
54172,Chinacota,Norte de Santander,Materiales Construcción (M3),ARENAS,Arenas (M3),2015-2016,287300.0,7.973147360960114e-09
54172,Chinacota,Norte de Santander,Materiales Construcción (M3),ARENAS,Arenas (M3),2017-2018,408550.0,1.1338076416012025e-08
54172,Chinacota,Norte de Santander,Materiales Construcción (M3),ARENAS,Arenas (M3),2019-2020,111931.0,3.106308239678477e-09
54172,Chinacota,Norte de Santander,Materiales Construcción (M3),ARENAS,Arenas (M3),2021-2022,56993.0,1.5816692918315343e-09
54172,Chinacota,Norte de Santander,Materiales Construcción (M3),GRAVAS,Gravas (M3),2013-2014,18239.0,5.061685858564272e-10
54172,Chinacota,Norte de Santander,Materiales Construcción (M3),GRAVAS,Gravas (M3),2019-2020,998628.0,2.771391647330622e-08
54172,Chinacota,Norte de Santander,Materiales Construcción (M3),GRAVAS,Gravas (M3),2021-2022,15089321.280000001,4.187587265656502e-07
54172,Chinacota,Norte de Santander,Materiales Construcción (M3),GRAVAS,Gravas (M3),2023-2024,39978366.9,1.1094793266419429e-06
54174,Chitaga,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2012,18643258.03,5.173875515544482e-07
54174,Chitaga,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2013-2014,45566329.39,1.2645564181152725e-06
54174,Chitaga,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2015-2016,80211744.63,2.2260357118506477e-06
54174,Chitaga,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2017-2018,25419635.85,7.05445536004158e-07
54174,Chitaga,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2019-2020,355860896.0,9.875848812430566e-06
54174,Chitaga,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2021-2022,790894321.66,2.1948893050963343e-05
54174,Chitaga,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2023-2024,679538049.58,1.885853465604163e-05
54174,Chitaga,Norte de Santander,Materiales Construcción (M3),GRAVAS,Gravas (M3),2013-2014,2543.0,7.057331618141862e-11
54206,Convencion,Norte de Santander,Materiales Construcción (M3),GRAVAS,Gravas (M3),2013-2014,193392.0,5.367013276821435e-09
54239,Durania,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2012,281319866.19,7.807186734070487e-06
54239,Durania,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2013-2014,362527561.23,1.006086205393763e-05
54239,Durania,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2015-2016,453111204.57,1.2574738617955982e-05
54239,Durania,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2017-2018,1437519969.08,3.989404297875971e-05
54239,Durania,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2019-2020,2083319990.14,5.78162801302478e-05
54239,Durania,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2021-2022,3300243852.95,9.158834168699314e-05
54239,Durania,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2023-2024,2879068381.59,7.989988328819358e-05
54239,Durania,Norte de Santander,Carbon metalúrgico (Ton),CARBON METALURGICO,Carbon metalúrgico (Ton),2023-2024,8201764.88,2.2761531503023788e-07
54239,Durania,Norte de Santander,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2017-2018,117881.0,3.271432593307829e-09
54245,El Carmen,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2023-2024,378789390.0,1.0512160199227954e-05
54261,El Zulia,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2012,2062608956.72,5.724150769218504e-05
54261,El Zulia,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2013-2014,3392211237.6800003,9.414061983128277e-05
54261,El Zulia,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2015-2016,2241963434.84,6.221895177119255e-05
54261,El Zulia,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2017-2018,2996263211.02,8.315227328119035e-05
54261,El Zulia,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2019-2020,3760752023.45,0.00010436836084579107
54261,El Zulia,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2021-2022,25785123700.55,0.0007155885519842336
54261,El Zulia,Norte de Santander,Carbon (Ton),CARBON,Carbon (Ton),2023-2024,21230175881.54,0.0005891796756095361
54261,El Zulia,Norte de Santander,Carbon metalúrgico (Ton),CARBON METALURGICO,Carbon metalúrgico (Ton),2015-2016,2290810.0,6.357454126683272e-08
54261,El Zulia,Norte de Santander,Carbon metalúrgico (Ton),CARBON METALURGICO,Carbon metalúrgico (Ton),2017-2018,45913771.0,1.2741986149682458e-06
54261,El Zulia,Norte de Santander,Carbon metalúrgico (Ton),CARBON METALURGICO,Carbon metalúrgico (Ton),2019-2020,11749400.0,3.2606925723238694e-07
54261,El Zulia,Norte de Santander,Carbon metalúrgico (Ton),CARBON METALURGICO,Carbon metalúrgico (Ton),2021-2022,5086281.99,1.411544581471196e-07
54261,El Zulia,Norte de Santander,Carbon metalúrgico (Ton),CARBON METALURGICO,Carbon metalúrgico (Ton),2023-2024,1011752203.3,2.807813926100583e-05
54261,El Zulia,Norte de Santander,Carbon térmico (Ton),CARBON TERMICO,Carbon térmico (Ton),2017-2018,21617039.0,5.999158978580643e-07
54261,El Zulia,Norte de Santander,Carbon térmico (Ton),CARBON TERMICO,Carbon térmico (Ton),2019-2020,183288316.5,5.086615931071344e-06
54261,El Zulia,Norte de Santander,Carbon térmico (Ton),CARBON TERMICO,Carbon térmico (Ton),2021-2022,21704818.52,6.023519544130045e-07
54261,El Zulia,Norte de Santander,Carbon térmico (Ton),CARBON TERMICO,Carbon térmico (Ton),2023-2024,520309478.77,1.4439624599852272e-05
54261,El Zulia,Norte de Santander,Materiales Construcción (M3),ARENA DE RIO,Arenas (M3),2013-2014,856223.47,2.376190706655973e-08
54261,El Zulia,Norte de Santander,Materiales Construcción (M3),ARENAS,Arenas (M3),2015-2016,440200.0,1.2216426969351347e-08
54261,El Zulia,Norte de Santander,Materiales Construcción (M3),ARENAS,Arenas (M3),2017-2018,2568040.0,7.126822606627223e-08
54261,El Zulia,Norte de Santander,Materiales Construcción (M3),ARENAS,Arenas (M3),2019-2020,379132.0,1.0521668309277863e-08
54261,El Zulia,Norte de Santander,Materiales Construcción (M3),ARENAS,Arenas (M3),2021-2022,1009880.45,2.802619437801153e-08
54261,El Zulia,Norte de Santander,Materiales Construcción (M3),ARENAS,Arenas (M3),2023-2024,376403.84,1.0445956434219468e-08
54261,El Zulia,Norte de Santander,Materiales Construcción (M3),ASFALTITA,Mat Cons (M3),2021-2022,113231.0,3.142385829547075e-09
54261,El Zulia,Norte de Santander,Materiales Construcción (M3),GRAVA DE CANTERA,Gravas (M3),2015-2016,8173907.760000001,2.268422244530992e-07
54261,El Zulia,Norte de Santander,Materiales Construcción (M3),GRAVAS,Gravas (M3),2013-2014,434025.0,1.2045058417475509e-08
